epoch,defense,lr,wall_time_sec,train_loss,train_acc,attack_mix,attack_counts,val_loss,val_acc
15,standard,0.07938926261462366,1266.7170109022409,0.36937161320580375,0.8722888888570998,"{""clean"": 1.0}","{""clean"": 352}",0.5303055850982666,0.817
16,standard,0.07679133974894982,1351.0379404257983,0.35384306355582346,0.8783777777989705,"{""clean"": 1.0}","{""clean"": 352}",0.539363793182373,0.8312
17,standard,0.07408768370508576,1435.3385390844196,0.34612203278541565,0.8821555555661519,"{""clean"": 1.0}","{""clean"": 352}",0.6537872601985931,0.7982
18,standard,0.07128896457825362,1519.6482600923628,0.327208588218689,0.8872888889100816,"{""clean"": 1.0}","{""clean"": 352}",0.44933590927124023,0.8546
19,standard,0.06840622763423389,1604.190879540518,0.32117641593615215,0.8892000000105964,"{""clean"": 1.0}","{""clean"": 352}",0.5191052228927612,0.8336
20,standard,0.06545084971874736,1688.5007322579622,0.30432242163552176,0.8961111111217075,"{""clean"": 1.0}","{""clean"": 352}",0.43792125520706177,0.8498
21,standard,0.06243449435824272,1772.8297325130552,0.29940479804409875,0.8978666666984558,"{""clean"": 1.0}","{""clean"": 352}",0.47215811376571654,0.8454
22,standard,0.05936906572928623,1857.1439365409315,0.2880159016715156,0.9016444444656372,"{""clean"": 1.0}","{""clean"": 352}",0.551929577922821,0.8236
23,standard,0.056266661678215216,1941.4098815340549,0.26948186372386085,0.9066222222646078,"{""clean"": 1.0}","{""clean"": 352}",0.49313654291629794,0.8424
24,standard,0.053139525976465665,2025.6882560290396,0.2594159640656577,0.9118000000529819,"{""clean"": 1.0}","{""clean"": 352}",0.5022596874237061,0.8438
25,standard,0.049999999999999996,2110.019209081307,0.2473667036427392,0.9140888889418708,"{""clean"": 1.0}","{""clean"": 352}",0.38971239590644835,0.875
26,standard,0.046860474023534326,2194.5722140930593,0.23882626852989197,0.9179555555873447,"{""clean"": 1.0}","{""clean"": 352}",0.6081282179832459,0.8196
27,standard,0.04373333832178478,2278.8766333479434,0.2235213768588172,0.9231999999788072,"{""clean"": 1.0}","{""clean"": 352}",0.3755046446800232,0.882
28,standard,0.040630934270713764,2363.4067126847804,0.20885144646697573,0.9274444444762336,"{""clean"": 1.0}","{""clean"": 352}",0.4093711901664734,0.8692
29,standard,0.03756550564175726,2447.7115269079804,0.1945559430241585,0.9332666666560703,"{""clean"": 1.0}","{""clean"": 352}",0.35370121994018555,0.891
30,standard,0.03454915028125265,2532.2400533687323,0.1820419392294354,0.9378888888570998,"{""clean"": 1.0}","{""clean"": 352}",0.40980908365249635,0.8738
31,standard,0.03159377236576612,2616.5680985562503,0.16471178675757514,0.9423777778307597,"{""clean"": 1.0}","{""clean"": 352}",0.340713525390625,0.8952
32,standard,0.028711035421746366,2701.0862184707075,0.16092831664085389,0.9443777777459886,"{""clean"": 1.0}","{""clean"": 352}",0.31457800664901736,0.9012
33,standard,0.025912316294914226,2785.6216606404632,0.13757612195279864,0.9521555555237664,"{""clean"": 1.0}","{""clean"": 352}",0.40576268157958983,0.8774
34,standard,0.023208660251050155,2869.924649456516,0.12984050040245057,0.954888888920678,"{""clean"": 1.0}","{""clean"": 352}",0.32713930497169497,0.902
35,standard,0.020610737385376346,2954.457521252334,0.11316202187538146,0.9612444444974263,"{""clean"": 1.0}","{""clean"": 352}",0.31028961210250855,0.9066
36,standard,0.01812880051256551,3038.977483181283,0.09913343434996075,0.9663777777565851,"{""clean"": 1.0}","{""clean"": 352}",0.3052981300354004,0.911
37,standard,0.015772644703565562,3123.5206825248897,0.0829034105433358,0.9717555555343628,"{""clean"": 1.0}","{""clean"": 352}",0.27433483695983885,0.916
38,standard,0.013551568628929433,3208.0412413273007,0.06857935156292386,0.9772444444126553,"{""clean"": 1.0}","{""clean"": 352}",0.3057149911880493,0.9082
39,standard,0.011474337861210542,3292.374341107905,0.055718789835108654,0.9811555555449591,"{""clean"": 1.0}","{""clean"": 352}",0.2718125189781189,0.922
40,standard,0.009549150281252632,3376.9027215354145,0.04664694969654083,0.9842222222222222,"{""clean"": 1.0}","{""clean"": 352}",0.27625656957626343,0.926
41,standard,0.007783603724899257,3461.457296527922,0.0350205038468043,0.9888666666666667,"{""clean"": 1.0}","{""clean"": 352}",0.26805042943954466,0.9274
42,standard,0.0061846659978068205,3545.9650294072926,0.026636563677920236,0.9919777777777777,"{""clean"": 1.0}","{""clean"": 352}",0.246840194606781,0.9328
43,standard,0.004758647376699033,3630.4821920841932,0.019427805219839018,0.9946888888888888,"{""clean"": 1.0}","{""clean"": 352}",0.24112408828735352,0.9346
44,standard,0.0035111757055874327,3715.021749248728,0.015042276348173619,0.9958,"{""clean"": 1.0}","{""clean"": 352}",0.24614010190963745,0.9362
45,standard,0.0024471741852423235,3799.572832228616,0.011001514463292228,0.9973111111005147,"{""clean"": 1.0}","{""clean"": 352}",0.2363567120552063,0.9388
46,standard,0.0015708419435684518,3884.1027619056404,0.009166656963030498,0.9980666666666667,"{""clean"": 1.0}","{""clean"": 352}",0.2469750267982483,0.9396
47,standard,0.000885637463565564,3968.641102153808,0.008172687676217821,0.9982444444444445,"{""clean"": 1.0}","{""clean"": 352}",0.2448650887489319,0.9402
48,standard,0.00039426493427611173,4053.157272906974,0.006829802155411906,0.9987111111111111,"{""clean"": 1.0}","{""clean"": 352}",0.2438332836151123,0.9396
49,standard,9.866357858642205e-05,4137.485707379878,0.006896819814170401,0.9985111111111111,"{""clean"": 1.0}","{""clean"": 352}",0.24283484716415404,0.9394
50,standard,0.0,4221.808390552178,0.006311983527574274,0.9988666666666667,"{""clean"": 1.0}","{""clean"": 352}",0.23850211944580077,0.9404
